T1_entry_date,symbol,cap_segment,side,entry_hhmm,entry_ts,entry_price,intraday_ret_pct,vol_mean_0930_1200,vol_mean_1330_1430,vol_decline_ratio,vol_util_pct_rank,intraday_high_at_entry,hard_sl,t1_target,t2_target,stop_distance,hit_t1,exit_ts,exit_price,exit_reason,qty,realized_pnl,fee,net_pnl
2024-10-30,NSE:AAVAS,mid_cap,SHORT,14:30,2024-10-30 14:30:00,1673.050048828125,2.3272156715393066,1038.9677734375,605.6153564453125,0.582901002253025,19.656992084432716,1684.6500244140625,1693.1266494140625,1652.9734482421875,1632.89684765625,20.076600585937513,False,2024-10-30 15:10:00,1661.199951171875,time_stop_1510,49,580.65478515625,76.2481538458672,504.4066313103828
2023-08-17,NSE:ABFRL,mid_cap,SHORT,14:30,2023-08-17 14:30:00,214.0,1.904761791229248,18910.162109375,12422.76953125,0.6569361732277919,31.91176470588235,215.39999389648438,216.568,211.432,208.86399999999998,2.568000000000012,False,2023-08-17 15:10:00,214.35000610351562,time_stop_1510,389,-136.15237426757812,76.74585723893989,-212.89823150651802
2024-01-31,NSE:ABFRL,mid_cap,SHORT,14:30,2024-01-31 14:30:00,243.89999389648438,1.6038298606872559,48026.1953125,30525.845703125,0.6356082447193125,20.460704607046072,246.64999389648438,247.88324386596676,239.916743927002,235.9334939575196,3.9832499694823866,False,2024-01-31 15:10:00,243.9499969482422,time_stop_1510,251,-12.550765991210938,65.06946888668399,-77.62023487789493
2024-02-19,NSE:ABFRL,mid_cap,SHORT,14:30,2024-02-19 14:30:00,236.64999389648438,2.4680614471435547,54854.7734375,15689.0,0.28600974932246526,30.529172320217096,237.8000030517578,239.4897938232422,233.81019396972655,230.97039404296873,2.83979992675782,False,2024-02-19 15:10:00,235.9499969482422,time_stop_1510,352,246.39892578125,76.7395139213174,169.65941185993262
2024-04-01,NSE:ABFRL,mid_cap,SHORT,14:30,2024-04-01 14:30:00,211.1999969482422,2.623903751373291,31328.7734375,10761.9228515625,0.34351561426534066,16.0427807486631,212.75,213.81374999999997,208.5862438964844,205.97249084472662,2.613753051757783,False,2024-04-01 15:10:00,211.85000610351562,time_stop_1510,382,-248.30349731445312,75.84240119271027,-324.1458985071634
2024-04-19,NSE:ABFRL,mid_cap,SHORT,14:30,2024-04-19 14:30:00,232.0,1.7543911933898926,25208.419921875,12967.23046875,0.5144007640676235,31.125827814569533,232.3000030517578,234.784,229.216,226.43200000000002,2.783999999999992,False,2024-04-19 15:10:00,231.8000030517578,time_stop_1510,359,71.79890441894531,76.74674217904874,-4.947837760103425
2024-06-24,NSE:ABFRL,mid_cap,SHORT,14:30,2024-06-24 14:30:00,318.3999938964844,2.3794174194335938,54443.96875,32166.923828125,0.590826212097644,17.77777777777778,319.79998779296875,322.2207938232422,314.57919396972653,310.7583940429687,3.820799926757843,False,2024-06-24 15:10:00,318.3500061035156,time_stop_1510,261,13.04681396484375,76.68484875003612,-63.638034785192374
2024-07-01,NSE:ABFRL,mid_cap,SHORT,14:30,2024-07-01 14:30:00,318.95001220703125,1.7059922218322754,42488.06640625,11340.154296875,0.2669021034858593,32.5974025974026,320.95001220703125,322.7774123535156,315.1226120605469,311.2952119140625,3.827400146484365,False,2024-07-01 15:05:00,322.7774123535156,stop,261,-998.9514382324193,76.803998462489,-1075.7554366949082
2024-10-08,NSE:ABFRL,mid_cap,SHORT,14:30,2024-10-08 14:30:00,331.1499938964844,2.4280905723571777,47811.546875,18100.923828125,0.37858896043352497,21.354166666666664,334.6499938964844,336.3232438659668,325.97674392700196,320.80349395751955,5.173249969482413,False,2024-10-08 15:10:00,333.1000061035156,time_stop_1510,193,-376.35235595703125,68.08498329234472,-444.43733924937595
2024-10-28,NSE:ABFRL,mid_cap,SHORT,14:30,2024-10-28 14:30:00,306.3500061035156,2.0146608352661133,35381.96875,10678.23046875,0.30179865185568566,17.748344370860927,308.0,310.0262061767578,302.67380603027345,298.9976059570313,3.676200073242171,False,2024-10-28 15:10:00,306.3999938964844,time_stop_1510,272,-13.5966796875,76.76640757323439,-90.36308726073439
2023-12-21,NSE:ABREL,mid_cap,SHORT,14:30,2023-12-21 14:30:00,1233.0,2.3236513137817383,1737.0645751953125,719.0,0.41391667890018247,12.569060773480665,1237.550048828125,1247.796,1218.204,1203.408,14.79600000000005,False,2023-12-21 15:10:00,1239.75,time_stop_1510,67,-452.25,76.54185849549998,-528.7918584955
2024-06-03,NSE:ABREL,mid_cap,SHORT,14:30,2024-06-03 14:30:00,2124.949951171875,2.903139591217041,5073.45166015625,1063.3846435546875,0.20959786645960432,21.49532710280374,2133.199951171875,2150.4493505859377,2099.4505517578123,2073.9511523437495,25.499399414062736,False,2024-06-03 15:10:00,2103.300048828125,time_stop_1510,39,844.34619140625,76.54743794155469,767.7987534646953
