dims,k,cell,n,pf,wr,net,sharpe,n_months,win_mo_pct,lose_mo_pct,top_mo_pct
"cap_segment,inside_pos_bucket",2,cap_segment=large_cap | inside_pos_bucket=upper-third,1760,0.762468878981048,46.13636363636363,-196389.2351894153,-0.22103869665828407,24,20.8,79.2,12.8
"cap_segment,inside_pos_bucket",2,cap_segment=mid_cap | inside_pos_bucket=lower-third,103433,0.801441379820756,49.185463053377546,-10321734.792078406,-0.8390664385410713,24,0.0,100.0,8.6
"cap_segment,inside_pos_bucket",2,cap_segment=mid_cap | inside_pos_bucket=mid,32118,0.7209206641701703,46.248209726633036,-4666440.468337931,-1.01052818258267,24,0.0,100.0,6.2
"cap_segment,inside_pos_bucket",2,cap_segment=mid_cap | inside_pos_bucket=upper-third,4214,0.6306102761703899,42.857142857142854,-825893.6190755842,-0.5831999950821052,24,4.2,95.8,7.9
"cap_segment,inside_pos_bucket",2,cap_segment=small_cap | inside_pos_bucket=lower-third,113706,0.7840816891704815,48.47325558897508,-12523342.418550853,-0.8045870471434401,24,0.0,100.0,9.2
"cap_segment,inside_pos_bucket",2,cap_segment=small_cap | inside_pos_bucket=mid,46347,0.6742833522746234,44.673873174099725,-8149129.148707099,-1.4187140063475108,24,0.0,100.0,6.3
"cap_segment,inside_pos_bucket",2,cap_segment=small_cap | inside_pos_bucket=upper-third,11097,0.5749620510037461,41.12823285572677,-2661812.1484951265,-1.0617825625766206,24,0.0,100.0,6.3
"cap_segment,R_size_bucket",2,cap_segment=large_cap | R_size_bucket=<0.5%,48578,0.7884954986966364,49.207460167153855,-5057670.372946543,-0.6654051348572129,24,0.0,100.0,5.9
"cap_segment,R_size_bucket",2,cap_segment=large_cap | R_size_bucket=0.5-1%,67114,0.7668998576095301,48.44890782847096,-8043054.300360931,-1.0431051788814878,24,0.0,100.0,7.9
"cap_segment,R_size_bucket",2,cap_segment=large_cap | R_size_bucket=1-2%,13867,0.9092469488593418,49.801687459436074,-568597.2257334838,-0.1640205482145061,24,25.0,75.0,13.2
"cap_segment,R_size_bucket",2,cap_segment=large_cap | R_size_bucket=2-3%,1465,0.8993917441952052,47.57679180887372,-60339.27372614818,-0.07224347192635766,24,37.5,62.5,32.9
"cap_segment,R_size_bucket",2,cap_segment=large_cap | R_size_bucket=3%+,465,0.6980818372732152,42.795698924731184,-56928.77698277794,-0.20671530613608138,24,25.0,75.0,18.4
"cap_segment,R_size_bucket",2,cap_segment=mid_cap | R_size_bucket=<0.5%,39060,0.7937052286540356,49.516129032258064,-4051732.7062454247,-0.663717411198852,24,0.0,100.0,7.4
"cap_segment,R_size_bucket",2,cap_segment=mid_cap | R_size_bucket=0.5-1%,72681,0.7471501832204855,47.80066317194315,-9723142.405005526,-1.186762361480394,24,0.0,100.0,7.7
"cap_segment,R_size_bucket",2,cap_segment=mid_cap | R_size_bucket=1-2%,23956,0.8437885014962789,48.526465186174654,-1748785.8330140351,-0.3536318839695065,24,0.0,100.0,14.5
"cap_segment,R_size_bucket",2,cap_segment=mid_cap | R_size_bucket=2-3%,3131,0.843342248452103,45.8958799105717,-203639.15062864375,-0.1638850855441873,24,33.3,66.7,17.5
"cap_segment,R_size_bucket",2,cap_segment=mid_cap | R_size_bucket=3%+,937,0.75235549927799,41.51547491995731,-86768.7845982895,-0.14651214926964692,24,16.7,83.3,24.4
"cap_segment,R_size_bucket",2,cap_segment=small_cap | R_size_bucket=<0.5%,39435,0.783489424747654,49.22277164954989,-4391502.844245489,-0.6824405554868724,24,0.0,100.0,7.4
"cap_segment,R_size_bucket",2,cap_segment=small_cap | R_size_bucket=0.5-1%,87568,0.6953041747383997,46.13900054814544,-14662431.052069675,-1.460873826829647,24,0.0,100.0,7.5
"cap_segment,R_size_bucket",2,cap_segment=small_cap | R_size_bucket=1-2%,36211,0.8036067845054685,47.20941150479136,-3447410.9806019254,-0.49732364675565355,24,4.2,95.8,14.4
"cap_segment,R_size_bucket",2,cap_segment=small_cap | R_size_bucket=2-3%,5780,0.7738714309691759,44.653979238754324,-564599.5839083734,-0.2968895404086329,24,8.3,91.7,9.9
"cap_segment,R_size_bucket",2,cap_segment=small_cap | R_size_bucket=3%+,2156,0.6754991051299923,41.55844155844156,-268339.2549276154,-0.3127071930276342,24,8.3,91.7,11.0
"cap_segment,dow",2,cap_segment=large_cap | dow=Fri,26019,0.7712783193316795,48.56451054998271,-2998260.530439637,-1.0980670524541183,24,0.0,100.0,9.2
"cap_segment,dow",2,cap_segment=large_cap | dow=Mon,25763,0.7824302519246785,48.64728486589295,-2771187.522441099,-1.2052933555582446,24,0.0,100.0,9.4
"cap_segment,dow",2,cap_segment=large_cap | dow=Sat,530,0.5351872634068514,37.54716981132076,-128348.61616874266,-3.9688339112855697,3,0.0,100.0,40.5
"cap_segment,dow",2,cap_segment=large_cap | dow=Thu,26493,0.7887027023767162,48.97142641452459,-2802119.387115207,-1.1176139160155618,24,0.0,100.0,8.1
"cap_segment,dow",2,cap_segment=large_cap | dow=Tue,26607,0.8249307519386255,49.85530123651671,-2279072.2963836766,-0.9776985731811022,24,4.2,95.8,8.2
"cap_segment,dow",2,cap_segment=large_cap | dow=Wed,26077,0.7851813725254668,48.37596349273306,-2807601.5972015215,-1.1156211355123329,24,4.2,95.8,7.7
"cap_segment,dow",2,cap_segment=mid_cap | dow=Fri,27664,0.7609009180542067,48.22151532677849,-3385454.518335791,-1.3708779910540765,24,0.0,100.0,8.1
"cap_segment,dow",2,cap_segment=mid_cap | dow=Mon,27530,0.763794728361881,47.79513258263712,-3298232.070680755,-1.184316010860241,24,0.0,100.0,10.3
"cap_segment,dow",2,cap_segment=mid_cap | dow=Sat,582,0.4755116157609922,37.628865979381445,-162582.93873251096,-6.703656815337058,3,0.0,100.0,36.6
"cap_segment,dow",2,cap_segment=mid_cap | dow=Thu,28165,0.7755796496662497,48.538966802769394,-3198560.53876488,-1.1043507968325947,24,4.2,95.8,9.2
"cap_segment,dow",2,cap_segment=mid_cap | dow=Tue,28195,0.8018896723543386,48.85618017378968,-2816687.312403084,-1.138887727401348,24,0.0,100.0,10.4
"cap_segment,dow",2,cap_segment=mid_cap | dow=Wed,27629,0.7896602652365131,48.39480256252489,-2952551.500574899,-0.9769164340340076,24,8.3,91.7,9.0
"cap_segment,dow",2,cap_segment=small_cap | dow=Fri,33785,0.7172855032627669,46.39336983868581,-5064650.725847996,-1.4915953921831415,24,0.0,100.0,7.0
"cap_segment,dow",2,cap_segment=small_cap | dow=Mon,33796,0.7389329791067301,46.899041306663506,-4576233.689676149,-1.1991026036993808,24,4.2,95.8,9.0
"cap_segment,dow",2,cap_segment=small_cap | dow=Sat,694,0.49921781415710137,39.3371757925072,-185995.55581346562,-8.802410684379467,3,0.0,100.0,37.6
"cap_segment,dow",2,cap_segment=small_cap | dow=Thu,34423,0.7223330229919097,46.895970717253,-5004109.9867242295,-1.2902040588637818,24,0.0,100.0,8.6
"cap_segment,dow",2,cap_segment=small_cap | dow=Tue,34643,0.7561006412678278,47.43526830817192,-4380180.981254813,-1.4092081389856757,24,0.0,100.0,9.7
"cap_segment,dow",2,cap_segment=small_cap | dow=Wed,33809,0.7642087673781199,47.36312816114053,-4123112.776436424,-1.013373162445877,24,4.2,95.8,9.6
"cap_segment,month",2,cap_segment=large_cap | month=Apr,9506,0.7980872569026476,48.84283610351357,-946440.5304370583,-1.4538842144567952,2,0.0,100.0,51.3
"cap_segment,month",2,cap_segment=large_cap | month=Aug,11650,0.7745593368051611,48.19742489270386,-1322287.1504630449,-1.350563872922783,2,0.0,100.0,51.9
"cap_segment,month",2,cap_segment=large_cap | month=Dec,11636,0.75038445734178,47.86868339635614,-1480563.896784706,-1.0907162119588856,2,0.0,100.0,66.4
"cap_segment,month",2,cap_segment=large_cap | month=Feb,10581,0.8204795726837042,49.81570740005671,-935559.1199915516,-0.9197042757402315,2,0.0,100.0,72.4
"cap_segment,month",2,cap_segment=large_cap | month=Jan,11037,0.8321924496232219,50.36694754009242,-896293.4273686053,-0.8995843510267697,2,0.0,100.0,51.7
"cap_segment,month",2,cap_segment=large_cap | month=Jul,11558,0.7908114345822844,49.030974216992554,-1193102.991064488,-1.1647621056642736,2,0.0,100.0,51.0
"cap_segment,month",2,cap_segment=large_cap | month=Jun,10497,0.7519486251661724,47.52786510431552,-1321849.9388388386,-1.1320099864327344,2,0.0,100.0,59.9
"cap_segment,month",2,cap_segment=large_cap | month=Mar,10113,0.8007731048514081,49.10511223178088,-1006744.1802765571,-1.0089589067428455,2,0.0,100.0,55.8
"cap_segment,month",2,cap_segment=large_cap | month=May,11219,0.8146947432755988,49.64791870933239,-1006968.7191038139,-1.0781507863378936,2,0.0,100.0,50.0
"cap_segment,month",2,cap_segment=large_cap | month=Nov,10506,0.7615419007327725,48.10584427945936,-1260661.3868508427,-1.7076903726708035,2,0.0,100.0,58.6
"cap_segment,month",2,cap_segment=large_cap | month=Oct,11848,0.8112463695018938,49.25725860904794,-1111995.62501568,-0.895875115118143,2,0.0,100.0,51.7
"cap_segment,month",2,cap_segment=large_cap | month=Sep,11338,0.7726695568050904,48.35067913212207,-1304122.9835546974,-1.1568414512419756,2,0.0,100.0,52.8
"cap_segment,month",2,cap_segment=mid_cap | month=Apr,10018,0.7831483186417327,48.34298263126372,-1094365.0698201284,-1.8418819716994514,2,0.0,100.0,63.2
"cap_segment,month",2,cap_segment=mid_cap | month=Aug,12470,0.7781547851141565,48.331996792301524,-1410749.2899644524,-1.336770484349366,2,0.0,100.0,60.8
"cap_segment,month",2,cap_segment=mid_cap | month=Dec,12670,0.7253696371211339,47.277032359905284,-1816178.4774049232,-1.451929085964968,2,0.0,100.0,67.6
"cap_segment,month",2,cap_segment=mid_cap | month=Feb,11052,0.8229480603055891,49.194715888526964,-976980.1436717806,-0.9667385942334151,2,0.0,100.0,63.9
"cap_segment,month",2,cap_segment=mid_cap | month=Jan,11450,0.7806209658681968,48.61135371179039,-1252482.724481754,-1.1469223259842234,2,0.0,100.0,53.6
"cap_segment,month",2,cap_segment=mid_cap | month=Jul,12281,0.7478045384396679,47.333279048937385,-1601946.073646372,-1.738515351043522,2,0.0,100.0,52.0
"cap_segment,month",2,cap_segment=mid_cap | month=Jun,11085,0.7863351986082279,48.200270635994585,-1190622.8286667103,-1.0073068150024476,2,0.0,100.0,59.4
"cap_segment,month",2,cap_segment=mid_cap | month=Mar,10565,0.8614405299832019,50.07098911500236,-722065.0186841167,-0.677945899187062,2,0.0,100.0,64.6
"cap_segment,month",2,cap_segment=mid_cap | month=May,11828,0.7837259548367266,48.14000676361177,-1279865.1631279753,-1.103318848937078,2,0.0,100.0,59.6
"cap_segment,month",2,cap_segment=mid_cap | month=Nov,11479,0.7161075515764456,46.91175189476435,-1707678.1044207842,-1.6092280349224197,2,0.0,100.0,62.3
"cap_segment,month",2,cap_segment=mid_cap | month=Oct,12754,0.7743254969353038,48.71412890073702,-1471424.0120293908,-1.0301258413946182,2,0.0,100.0,53.4
"cap_segment,month",2,cap_segment=mid_cap | month=Sep,12113,0.7887458788473659,48.980434244200445,-1289711.9735735334,-0.9189825063410016,2,0.0,100.0,53.4
"cap_segment,month",2,cap_segment=small_cap | month=Apr,12031,0.704779228707422,46.164076136647,-1870350.9841454704,-1.8519032561323128,2,0.0,100.0,63.5
"cap_segment,month",2,cap_segment=small_cap | month=Aug,15334,0.7542156980769482,47.00013042911178,-1973167.2426861564,-1.4775316467640656,2,0.0,100.0,55.9
"cap_segment,month",2,cap_segment=small_cap | month=Dec,15835,0.7006992352402597,46.16987685506789,-2518598.5332942056,-1.465342211737646,2,0.0,100.0,71.0
"cap_segment,month",2,cap_segment=small_cap | month=Feb,13331,0.7835460964801821,47.79836471382492,-1470836.8228866896,-1.2871788026465434,2,0.0,100.0,55.5
"cap_segment,month",2,cap_segment=small_cap | month=Jan,13645,0.7429255592042809,47.16013191645291,-1815947.2228281877,-1.4066668130494597,2,0.0,100.0,57.1
"cap_segment,month",2,cap_segment=small_cap | month=Jul,15198,0.7406133966208241,47.30227661534413,-2045903.3258207226,-1.4426349534670821,2,0.0,100.0,55.4
"cap_segment,month",2,cap_segment=small_cap | month=Jun,13720,0.7365380925244547,46.70553935860058,-1888479.8073095588,-1.1637939109303421,2,0.0,100.0,52.5
"cap_segment,month",2,cap_segment=small_cap | month=Mar,12667,0.8623639590677935,49.82237309544485,-861398.7769680234,-0.5806763698591981,2,0.0,100.0,62.5
"cap_segment,month",2,cap_segment=small_cap | month=May,14087,0.7160365449914573,46.06374671683112,-2094483.1991191907,-1.3865748787726835,2,0.0,100.0,57.4
"cap_segment,month",2,cap_segment=small_cap | month=Nov,14288,0.65367931851661,44.85582306830907,-2711365.598987733,-2.0444483298811202,2,0.0,100.0,63.7
"cap_segment,month",2,cap_segment=small_cap | month=Oct,16023,0.7589744119820031,47.89365287399364,-1999941.5225787247,-1.0243611489254472,2,0.0,100.0,51.6
"cap_segment,month",2,cap_segment=small_cap | month=Sep,14991,0.7338001276330803,46.87479154159162,-2083810.679128416,-1.2183639172907397,2,0.0,100.0,55.6
"cap_segment,quarter",2,cap_segment=large_cap | quarter=Q1,31731,0.8181073274078123,49.780971289905764,-2838596.7276367135,-0.9473007290885341,6,0.0,100.0,23.8
"cap_segment,quarter",2,cap_segment=large_cap | quarter=Q2,31222,0.7880148461992362,48.690026263532125,-3275259.188379711,-1.153883710379986,6,0.0,100.0,24.2
"cap_segment,quarter",2,cap_segment=large_cap | quarter=Q3,34546,0.7792891864149294,48.52660221154403,-3819513.12508223,-1.222771131772983,6,0.0,100.0,18.0
"cap_segment,quarter",2,cap_segment=large_cap | quarter=Q4,33990,0.7747886127130629,48.42600764930862,-3853220.908651229,-1.1279834483986806,6,0.0,100.0,25.5
"cap_segment,quarter",2,cap_segment=mid_cap | quarter=Q1,33067,0.8204501686153498,49.272688783379195,-2951527.8868376515,-0.9242205057938261,6,0.0,100.0,22.7
"cap_segment,quarter",2,cap_segment=mid_cap | quarter=Q2,32931,0.7844289095543482,48.22204002307856,-3564853.0616148137,-1.1925785629846246,6,0.0,100.0,21.4
"cap_segment,quarter",2,cap_segment=mid_cap | quarter=Q3,36864,0.7713454400649616,48.21234809027778,-4302407.337184358,-1.2521410043833407,6,0.0,100.0,19.9
"cap_segment,quarter",2,cap_segment=mid_cap | quarter=Q4,36903,0.7391296738330657,47.66008183616508,-4995280.593855099,-1.3276441305753297,6,0.0,100.0,24.6
"cap_segment,quarter",2,cap_segment=small_cap | quarter=Q1,39643,0.7938030193438894,48.225411800317836,-4148182.8226829013,-1.0219484314600247,6,0.0,100.0,25.0
"cap_segment,quarter",2,cap_segment=small_cap | quarter=Q2,39838,0.7196589886520619,46.31507605803505,-5853313.99057422,-1.4065466282706982,6,0.0,100.0,20.5
"cap_segment,quarter",2,cap_segment=small_cap | quarter=Q3,45523,0.7429662783431866,47.059728049557364,-6102881.247635296,-1.3642606559367245,6,0.0,100.0,19.0
"cap_segment,quarter",2,cap_segment=small_cap | quarter=Q4,46146,0.7054024334031999,46.36154812984874,-7229905.654860662,-1.410404201882679,6,0.0,100.0,24.7
"cap_segment,entry_hour_bucket",2,cap_segment=large_cap | entry_hour_bucket=09:00,39748,0.8237307062893549,49.95974640233471,-3526679.8947815727,-0.45155479648627744,24,8.3,91.7,8.3
"cap_segment,entry_hour_bucket",2,cap_segment=large_cap | entry_hour_bucket=10:00,43131,0.8006257270386168,49.67656673854072,-4450488.184800136,-0.6494339329022505,24,4.2,95.8,10.5
"cap_segment,entry_hour_bucket",2,cap_segment=large_cap | entry_hour_bucket=11:00,22025,0.7986097276283087,49.843359818388194,-2225496.795393648,-0.554767085444189,24,0.0,100.0,7.7
"cap_segment,entry_hour_bucket",2,cap_segment=large_cap | entry_hour_bucket=12:00,12592,0.7463264348913412,47.4507623888183,-1578242.1835760009,-0.5625248563650034,24,0.0,100.0,6.6
"cap_segment,entry_hour_bucket",2,cap_segment=large_cap | entry_hour_bucket=13:00,7721,0.6771911720782527,44.981220049216425,-1167003.3229375496,-0.6211568846911679,24,0.0,100.0,7.0
"cap_segment,entry_hour_bucket",2,cap_segment=large_cap | entry_hour_bucket=14:00,5421,0.6493572538781432,41.54215089466888,-718070.9461521644,-0.5410153862019296,24,0.0,100.0,7.6
"cap_segment,entry_hour_bucket",2,cap_segment=large_cap | entry_hour_bucket=15:00,851,0.41539919927908453,30.552291421856637,-120608.62210881224,-0.44381595498080345,24,0.0,100.0,8.6
"cap_segment,entry_hour_bucket",2,cap_segment=mid_cap | entry_hour_bucket=09:00,41903,0.8506377592848343,50.28040951721834,-3101928.593037318,-0.36165006645100484,24,12.5,87.5,12.1
"cap_segment,entry_hour_bucket",2,cap_segment=mid_cap | entry_hour_bucket=10:00,44380,0.7967112071510651,49.34655250112663,-4724582.37877029,-0.6025389642797938,24,4.2,95.8,9.6
"cap_segment,entry_hour_bucket",2,cap_segment=mid_cap | entry_hour_bucket=11:00,22943,0.7402987168973217,47.71825829228959,-3170972.625698164,-0.7370160865194233,24,0.0,100.0,7.1
"cap_segment,entry_hour_bucket",2,cap_segment=mid_cap | entry_hour_bucket=12:00,13938,0.7156126345022795,47.41713301764959,-2038992.305008065,-0.7389433803604591,24,0.0,100.0,6.2
"cap_segment,entry_hour_bucket",2,cap_segment=mid_cap | entry_hour_bucket=13:00,8975,0.6558415851601718,44.34540389972145,-1540032.8818820869,-0.6802687673582054,24,0.0,100.0,7.0
"cap_segment,entry_hour_bucket",2,cap_segment=mid_cap | entry_hour_bucket=14:00,6493,0.6203523447981745,41.07500385030033,-1039424.4529999167,-0.6891056712816421,24,0.0,100.0,7.8
"cap_segment,entry_hour_bucket",2,cap_segment=mid_cap | entry_hour_bucket=15:00,1133,0.41540026983315387,31.862312444836714,-198135.64209608018,-0.5264135548523442,24,0.0,100.0,9.4
"cap_segment,entry_hour_bucket",2,cap_segment=small_cap | entry_hour_bucket=09:00,51084,0.8354223367182864,49.586954819512954,-4213797.100036734,-0.3646035385022171,24,8.3,91.7,13.0
"cap_segment,entry_hour_bucket",2,cap_segment=small_cap | entry_hour_bucket=10:00,53303,0.7620748623685498,48.1586402266289,-6793955.258426788,-0.7045143182483414,24,0.0,100.0,9.3
"cap_segment,entry_hour_bucket",2,cap_segment=small_cap | entry_hour_bucket=11:00,27915,0.7011251101790941,46.455310764821775,-4563876.883399692,-0.9118489457935407,24,0.0,100.0,8.2
"cap_segment,entry_hour_bucket",2,cap_segment=small_cap | entry_hour_bucket=12:00,17219,0.6618315486093559,45.12457169405889,-3148817.5376202,-0.931425451752117,24,0.0,100.0,6.4
"cap_segment,entry_hour_bucket",2,cap_segment=small_cap | entry_hour_bucket=13:00,11487,0.6069898213459685,42.84843736397667,-2374353.9292462463,-0.8741395830166753,24,0.0,100.0,6.6
"cap_segment,entry_hour_bucket",2,cap_segment=small_cap | entry_hour_bucket=14:00,8687,0.5195180275477589,38.04535512835271,-1932225.160099914,-1.0637733678132932,24,0.0,100.0,5.7
"cap_segment,entry_hour_bucket",2,cap_segment=small_cap | entry_hour_bucket=15:00,1455,0.35826959434834005,28.865979381443296,-307257.8469235039,-0.6736267108279346,24,0.0,100.0,6.9
"time_bucket,mother_size_bucket",2,time_bucket=afternoon | mother_size_bucket=<0.5%,29647,0.5826274296747506,40.30424663540999,-5520976.455452345,-1.4581234365573388,24,0.0,100.0,5.6
"time_bucket,mother_size_bucket",2,time_bucket=afternoon | mother_size_bucket=0.5-1%,5715,0.5897995621712807,39.195100612423445,-994692.713989232,-0.7240782794150507,24,0.0,100.0,6.4
"time_bucket,mother_size_bucket",2,time_bucket=afternoon | mother_size_bucket=1-2%,1347,0.607425767590543,38.30734966592428,-185420.51407978276,-0.3520376382027211,24,0.0,100.0,10.4
"time_bucket,mother_size_bucket",2,time_bucket=afternoon | mother_size_bucket=2-3%,161,0.5132084155985491,37.267080745341616,-25510.58611917915,-0.3075356588162957,24,16.7,83.3,14.3
